time,qw,qx,qy,qz
1.7900000000000014,0.6734965046151646,-0.5993979212875736,-0.18352494595757782,0.39171824624155466
1.8000000000000014,0.6171850302091663,-0.7490796275650622,-0.03198998222596181,0.23861892441690613
1.8100000000000014,0.6084754104146033,-0.7514807157934993,-0.03742062526401723,0.25225801377978113
1.8200000000000014,0.5976086117173722,-0.7555827712539366,-0.0415708499950994,0.26501035341310986
1.8300000000000014,0.5892184443091564,-0.754395143381781,-0.05349920275720815,0.28433682109818775
1.8400000000000014,0.583039027795512,-0.7523533972336364,-0.06763946781573735,0.29908988637510664
1.8500000000000014,0.5778657291593032,-0.7496886905699661,-0.08467999214229194,0.31123522491109207
1.8600000000000014,0.5793221479356706,-0.7413924934091135,-0.10440732462199408,0.3222144164886113
1.8700000000000014,0.5847086040233989,-0.7310958437631988,-0.12456639022299142,0.3287824965535697
1.8800000000000014,0.5923916669374183,-0.717688025276965,-0.14427967916865247,0.33642144030389665
1.8900000000000015,0.5996684876246751,-0.7037880405470417,-0.1638940259761753,0.34382967757628424
1.9000000000000015,0.6056155474550231,-0.6892081630138822,-0.18487249841010597,0.35219891545458826
1.9100000000000015,0.6137047554991619,-0.6710596131475907,-0.21023860002952402,0.3589501354471756
1.9200000000000015,0.6138692643381078,-0.6603964395736271,-0.2275089859055684,0.3678052884770512
1.9300000000000015,0.6097080530298407,-0.6528042651703883,-0.24227366813751966,0.3786900463084575
1.9400000000000015,0.6048354680025336,-0.6498747772434655,-0.25265238536915025,0.3847123636123366
1.9500000000000015,0.5967339087519473,-0.6425416194919883,-0.26873108620760555,0.3985379689213012
1.9600000000000015,0.592982130672934,-0.6319940470231968,-0.2858917476284276,0.4089274090444321
1.9700000000000015,0.5889174027816683,-0.6211129359735106,-0.30290152799547615,0.4191010353187711
1.9800000000000015,0.587053225658702,-0.6103285698442767,-0.316270326958598,0.4275986755838407
1.9900000000000015,0.5840055418879271,-0.6011315190606615,-0.32938937817579306,0.4348345218367268
2.0000000000000013,0.5948344053357147,-0.7644176846602356,-0.1519559202114002,0.19684265777594534
2.010000000000001,0.595603140565891,-0.7579059302871983,-0.1687723908320234,0.20579450885868328
2.020000000000001,0.592608226105994,-0.7537823632426303,-0.18139647210532997,0.21845585165795642
2.0300000000000007,0.5894084764069488,-0.7493982510624421,-0.19395785362506,0.23104168511624107
2.0400000000000005,0.5800252314504447,-0.7489978040354346,-0.2057422366645754,0.24544480537019436
2.0500000000000003,0.5703899497539531,-0.7482718970895286,-0.21743721910598746,0.2597412731800157
